Date Time,A1(10),A2(20),A3(30),A4(40),A5(50),A6(60),T1(10),T2(20),T3(30),T4(40),T5(50),T6(60),C1,C2,V1,T65,G1,G2,G3
2024/10/30 20:44:06,6.1,6.36,17.61,15.79,10.16,8.31,15.25,15.38,16.01,16.16,16.21,16.16,11.8,-71,3.64,11.3,1,1,-127
2024/10/30 20:58:45,6.11,6.35,17.61,15.79,10.16,8.31,15.21,15.43,16.04,16.19,16.19,16.16,12,-71,-1,-1000,1,1,-127
2024/10/30 21:13:45,6.11,6.35,17.62,15.8,10.16,8.31,15.15,15.45,16.04,16.16,16.16,16.19,11.2,-70,-1,-1000,1,1,-127
2024/10/30 21:28:45,6.13,6.35,17.61,15.79,10.16,8.31,15.14,15.45,16.04,16.08,16.25,16.18,11.5,-68,-1,-1000,1,1,-127
2024/10/30 21:43:45,6.11,6.35,17.61,15.79,10.16,8.31,15.01,15.45,16.06,16.19,16.16,16.16,11.8,-68,-1,-1000,1,1,-127
2024/10/30 21:58:45,6.11,6.35,17.62,15.79,10.15,8.31,15.01,15.42,16.04,16.08,16.19,16.19,11.8,-71,-1,-1000,1,1,-127
2024/10/30 22:13:45,6.11,6.35,17.62,15.79,10.17,8.31,15.02,15.45,16.04,16.19,16.19,16.16,12.2,-67,-1,-1000,1,1,-127
2024/10/30 22:28:45,6.12,6.35,17.61,15.79,10.16,8.31,14.83,15.42,16.04,16.13,16.21,16.16,8.8,-68,-1,-1000,1,1,-127
2024/10/30 22:43:45,6.12,6.35,17.62,15.79,10.16,8.31,14.83,15.4,16.04,16.16,16.21,16.16,11.5,-71,-1,-1000,1,1,-127
2024/10/30 22:58:45,6.12,6.36,17.62,15.79,10.16,8.31,14.87,15.36,16.04,16.16,16.19,16.16,12,-71,-1,-1000,1,1,-127
2024/10/30 23:13:45,6.12,6.35,17.62,15.79,10.15,8.31,14.78,15.4,16.04,16.11,16.23,16.16,12.2,-67,-1,-1000,1,1,-127
2024/10/30 23:28:48,6.12,6.36,17.62,15.79,10.16,8.31,14.8,15.4,16.04,16.11,16.19,16.16,9.2,-68,-1,-1000,1,1,-127
2024/10/30 23:43:47,6.12,6.35,17.62,15.8,10.16,8.3,14.87,15.45,16.04,16.13,16.19,16.16,11.5,-69,-1,-1000,1,1,-127
2024/10/30 23:58:47,6.11,6.35,17.62,15.79,10.15,8.3,14.82,15.45,16.04,16.16,16.29,16.16,11.2,-70,-1,-1000,1,1,-127
2024/10/31 00:13:47,6.11,6.35,17.62,15.8,10.16,8.31,14.84,15.42,16.04,16.13,16.19,16.16,11.8,-68,-1,-1000,1,1,-127
2024/10/31 00:28:47,6.11,6.35,17.62,15.79,10.16,8.3,14.77,15.42,16.04,16.13,16.19,16.16,12.2,-67,-1,-1000,1,1,-127
2024/10/31 00:44:07,6.12,6.35,17.62,15.79,10.15,8.31,14.67,15.4,16.04,16.16,16.16,16.16,11.8,-71,3.64,9.9,1,1,-127
2024/10/31 00:58:47,6.12,6.35,17.62,15.79,10.16,8.31,14.66,15.4,16.06,16.13,16.19,16.16,8.8,-68,-1,-1000,1,1,-127
2024/10/31 01:13:47,6.11,6.35,17.62,15.79,10.16,8.31,14.64,15.42,16.04,16.16,16.19,16.16,11.8,-69,-1,-1000,1,1,-127
2024/10/31 01:28:47,6.12,6.35,17.62,15.79,10.16,8.31,14.68,15.42,16.04,16.16,16.16,16.16,11.5,-67,-1,-1000,1,1,-127
2024/10/31 01:43:46,6.12,6.36,17.62,15.79,10.16,8.31,14.49,15.4,16.04,16.13,16.23,16.16,9,-68,-1,-1000,1,1,-127
2024/10/31 01:58:46,6.13,6.36,17.62,15.79,10.16,8.3,14.5,15.32,16.04,16.16,16.16,16.16,8.8,-68,-1,-1000,1,1,-127
2024/10/31 02:13:46,6.13,6.35,17.62,15.78,10.15,8.3,14.48,15.36,16.04,16.19,16.27,16.16,12,-67,-1,-1000,1,1,-127
